tmdb_id,tagline,overview,spoken_languages,full_cast
465397,,"""Lord of the Brush"" details the artist John Howe's history and passion for J.R.R. Tolkien's works. John's story is brought to life with over 100 of his beautiful illustrations, which have had a major impact on the fans and readers of the world about how J.R.R. Tolkien's work is envisioned in images.","['en', 'fr']","[{'id': 1321, 'name': 'John Howe', 'character': '', 'popularity': 0.4261, 'order': 0}, {'id': 1848084, 'name': 'Robin Hobb', 'character': '', 'popularity': 0.0814, 'order': 1}, {'id': 1848085, 'name': 'Fataneh Howe', 'character': '', 'popularity': 0.0, 'order': 2}, {'id': 108, 'name': 'Peter Jackson', 'character': '', 'popularity': 3.3463, 'order': 3}, {'id': 1320, 'name': 'Alan Lee', 'character': '', 'popularity': 0.4455, 'order': 4}]"
271145,A man re-discovers his conscience in the most unlikely of places - working for a prestigious law firm.,"Hell Has Harbour Views is a 2005 Australian television movie starring Matt Day and Lisa McCune. It was written and directed by Peter Duncan, based on the novel of the same name by Richard Beasley.  It was nominated for ""best miniseries or telemovie"" at both the AFI Awards and the Logie Awards, losing to The Incredible Journey of Mary Bryant at both; and for two additional AFI Awards and an additional Logie Award, all of which it lost to Love My Way.",['en'],"[{'id': 3068, 'name': 'Matt Day', 'character': 'Hugh Walker', 'popularity': 0.6652, 'order': 0}, {'id': 61633, 'name': 'Lisa McCune', 'character': 'Caroline Ashton', 'popularity': 0.9462, 'order': 1}, {'id': 152523, 'name': 'Marta Dusseldorp', 'character': 'Helen', 'popularity': 0.6682, 'order': 2}, {'id': 79090, 'name': 'Tony Llewellyn-Jones', 'character': 'John Diplock', 'popularity': 0.193, 'order': 3}, {'id': 63295, 'name': ""Peter O'Brien"", 'character': 'Tim Sullivan', 'popularity': 1.3575, 'order': 4}, {'id': 45211, 'name': 'Steve Bisley', 'character': 'Bruce Kent', 'popularity': 1.2121, 'order': 5}, {'id': 110008, 'name': 'Kris McQuade', 'character': 'Pam', 'popularity': 0.592, 'order': 6}, {'id': 199313, 'name': 'Freya Stafford', 'character': 'Jill Bishop', 'popularity': 0.4396, 'order': 7}, {'id': 57795, 'name': 'David Field', 'character': 'Greg Hogan', 'popularity': 0.8194, 'order': 8}, {'id': 94793, 'name': 'Roy Billing', 'character': 'Kevin Fields', 'popularity': 0.8073, 'order': 9}, {'id': 61350, 'name': 'Heather Mitchell', 'character': 'Anne', 'popularity': 0.831, 'order': 10}, {'id': 99028, 'name': 'Frank Whitten', 'character': 'Giles Taffy QC', 'popularity': 0.2076, 'order': 11}, {'id': 160179, 'name': 'Abigail Bianca', 'character': 'Sarah', 'popularity': 0.2481, 'order': 12}, {'id': 75892, 'name': 'Tiriel Mora', 'character': 'Rob Carney', 'popularity': 0.468, 'order': 13}, {'id': 207826, 'name': 'Simon Chilvers', 'character': 'George Hancock', 'popularity': 0.2148, 'order': 14}, {'id': 76188, 'name': 'Tony Barry', 'character': 'Frank Flannery', 'popularity': 0.7368, 'order': 15}, {'id': 3076616, 'name': 'Matt Potter', 'character': 'Bob Ingleton', 'popularity': 0.0071, 'order': 16}, {'id': 1807459, 'name': 'Alex Hughes', 'character': 'Troy Ingleton (Aged 14)', 'popularity': 0.0143, 'order': 17}, {'id': 3076620, 'name': 'Rebecca Rennie', 'character': 'Maureen Ingleton', 'popularity': 0.0453, 'order': 18}, {'id': 2478103, 'name': 'Tayzin Fahey-Leigh', 'character': 'Troy Ingleton (Aged 6)', 'popularity': 0.0404, 'order': 19}, {'id': 59118, 'name': 'Christopher James Baker', 'character': 'Martin Cordell', 'popularity': 0.8283, 'order': 20}, {'id': 75399, 'name': 'Rob Steele', 'character': 'Brian', 'popularity': 0.1594, 'order': 21}, {'id': 1361967, 'name': 'Doug Scroope', 'character': 'Man', 'popularity': 0.3369, 'order': 22}, {'id': 1272873, 'name': 'Igor Breakenback', 'character': 'Lawyer', 'popularity': 0.1984, 'order': 23}, {'id': 1089550, 'name': 'Janneke Williamson', 'character': 'Bev', 'popularity': 0.0448, 'order': 24}]"
210864,The Temperature at Which the Brain Begins to Die,"This film attempts to correct the record when it comes to the left's attacks on President Bush, 9/11 and the war in Iraq and Kerry's 20-year tenure in the Senate.",['en'],"[{'id': 17087, 'name': 'Michael Moore', 'character': 'Self (archive footage)', 'popularity': 1.6432, 'order': 0}, {'id': 27765, 'name': 'Richard Nixon', 'character': 'Self (archive footage)', 'popularity': 1.0461, 'order': 1}, {'id': 125823, 'name': 'Yasser Arafat', 'character': 'Self (archive footage)', 'popularity': 0.4818, 'order': 2}, {'id': 1181293, 'name': 'Madeleine Albright', 'character': 'Self (archive footage)', 'popularity': 0.4166, 'order': 3}, {'id': 84384, 'name': 'Osama bin Laden', 'character': 'Self (archive footage)', 'popularity': 0.3395, 'order': 4}, {'id': 146687, 'name': 'Tony Blair', 'character': 'Self (archive footage)', 'popularity': 0.7653, 'order': 5}, {'id': 117180, 'name': 'Tom Brokaw', 'character': 'Self (archive footage)', 'popularity': 0.7958, 'order': 6}, {'id': 19011, 'name': 'George W. Bush', 'character': 'Self (archive footage)', 'popularity': 0.9298, 'order': 7}, {'id': 234331, 'name': 'Laura Bush', 'character': 'Self (archive footage)', 'popularity': 0.7283, 'order': 8}, {'id': 10565, 'name': 'Dick Cavett', 'character': 'Self (archive footage)', 'popularity': 1.1686, 'order': 9}, {'id': 54812, 'name': 'Chevy Chase', 'character': 'Self (archive footage)', 'popularity': 2.3026, 'order': 10}, {'id': 225582, 'name': 'Jacques Chirac', 'character': 'Self (archive footage)', 'popularity': 0.2992, 'order': 11}, {'id': 1116399, 'name': 'Winston Churchill', 'character': 'Self (archive footage)', 'popularity': 0.6487, 'order': 12}, {'id': 116341, 'name': 'Bill Clinton', 'character': 'Self (archive footage)', 'popularity': 1.2972, 'order': 13}, {'id': 216674, 'name': 'Hillary Clinton', 'character': 'Self (archive footage)', 'popularity': 0.9145, 'order': 14}, {'id': 931021, 'name': 'Rudolph Giuliani', 'character': 'Self (archive footage)', 'popularity': 0.822, 'order': 15}, {'id': 19013, 'name': 'Al Gore', 'character': 'Self (archive footage)', 'popularity': 0.6982, 'order': 16}, {'id': 1229987, 'name': 'Tipper Gore', 'character': 'Self (archive footage)', 'popularity': 0.1634, 'order': 17}, {'id': 1235233, 'name': 'Orrin Hatch', 'character': 'Self (archive footage)', 'popularity': 0.2649, 'order': 18}, {'id': 181934, 'name': 'Al Sharpton', 'character': 'Self (archive footage)', 'popularity': 0.9893, 'order': 19}, {'id': 113460, 'name': 'John Kerry', 'character': 'Self (archive footage)', 'popularity': 0.5546, 'order': 20}, {'id': 1768928, 'name': 'Joe Lieberman', 'character': 'Self (archive footage)', 'popularity': 0.1193, 'order': 21}]"
171482,You can be whoever you want to be!,"The Deadbeat Club tells the uplifting, emotional story of Cynthia Shelly, a tortured high-school misfit, who is faced with overwhelming and extraordinary events that transform her life forever.  Cynthia decided to throw a talent show at her school to raise money for a man whose family was killed in a house fire.  When the town takes no interest in the show, Cynthia and her group of misfit friends refuse to give up and look past the odds to make a difference for one family.  Set in a small West Texas town, this inspirational drama is about friendship, acceptance, courage and what it means to be a member of THE DEADBEAT CLUB.",[],"[{'id': 1153839, 'name': 'Daphne Khoury', 'character': 'Cynthia Shelly', 'popularity': 0.0453, 'order': 0}, {'id': 972973, 'name': 'Brandon Dixon', 'character': 'Morgan', 'popularity': 0.0214, 'order': 1}, {'id': 972973, 'name': 'Brandon Dixon', 'character': 'Kelli-Jo Akemon', 'popularity': 0.0214, 'order': 2}]"
1065371,,,,
277490,,"Faced with a sobering death sentence of execution by lethal injection, a convicted murderer and former prostitute embraces religion, marries a prison minister and focuses on making the most of her last days on Earth.",['en'],"[{'id': 553980, 'name': 'Karen Kelly', 'character': 'Karla Faye Tucker', 'popularity': 0.5533, 'order': 0}, {'id': 4499636, 'name': 'Kenneth Jezek', 'character': 'Dana Brown', 'popularity': 0.0314, 'order': 1}, {'id': 141096, 'name': 'Ann Ault', 'character': 'Chaplain', 'popularity': 0.0311, 'order': 2}, {'id': 2703797, 'name': 'Helen Gibson', 'character': 'Prison official', 'popularity': 0.0297, 'order': 3}, {'id': 4511305, 'name': 'Joani Castillo', 'character': ""Karla's Sister"", 'popularity': 0.0214, 'order': 4}, {'id': 4511306, 'name': 'Bruce Gilbert Nevel', 'character': ""Karla's Lawyer"", 'popularity': 0.0071, 'order': 5}, {'id': 4511308, 'name': 'Tracy Ann Keck', 'character': 'Death Row Prison Guard', 'popularity': 0.0, 'order': 6}, {'id': 4511309, 'name': 'Martin Pangburn', 'character': 'Detective', 'popularity': 0.0071, 'order': 7}, {'id': 4511310, 'name': 'Donna Kafer', 'character': 'Harris County Chaplain', 'popularity': 0.0, 'order': 8}, {'id': 19011, 'name': 'George W. Bush', 'character': 'Self – Texas Governor (archive footage)', 'popularity': 0.9298, 'order': 9}]"
63476,,,['it'],"[{'id': 237365, 'name': 'Carla Maffioletti', 'character': 'Self', 'popularity': 0.0143, 'order': 0}, {'id': 237366, 'name': 'Carmen Monarcha', 'character': 'Self', 'popularity': 0.0445, 'order': 1}, {'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 2}]"
105192,,"André conquers Ireland... and the Irish steal André's heart! The unique encounter resulted in this CD of the Dublin concert at the end of 2002. An impressive André Rieu concert, just as we've all come to expect from him, but with a bit of magic from Ireland mixed in, giving a result that sends shivers down your spine!",['en'],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self - Conductor, Violinist', 'popularity': 0.7287, 'order': 0}]"
365769,,,,
326454,,"Documentry about ""The Russian Bear"" Ivan Koloff",[],"[{'id': 1207045, 'name': 'Oreal Perras', 'character': 'Ivan Koloff', 'popularity': 0.1597, 'order': 0}, {'id': 1155589, 'name': 'Scott Simpson', 'character': 'Nikita Koloff', 'popularity': 0.1094, 'order': 1}, {'id': 197994, 'name': 'Louis Albano', 'character': 'Himself', 'popularity': 0.5895, 'order': 2}, {'id': 1216782, 'name': 'Pedro Morales', 'character': 'Himself', 'popularity': 0.1213, 'order': 3}, {'id': 1064417, 'name': 'Pat Patterson', 'character': 'Himself', 'popularity': 0.2767, 'order': 4}]"
9832,,"When a marriage of convenience becomes the real thing, Joe moves his pregnant French wife to a tenement building on New York's Lower East Side. The street is like a war zone with none of the nostalgic appeal that Joe remembers from tales of his immigrant grandparents arriving in the same neighborhood with a new life. This is the urban frontier filled with comic mixture of gentrifies, homeboys, dealers and local residents simply bent on staying a float",['en'],"[{'id': 27637, 'name': 'Clara Bellar', 'character': 'Annabelle Peltz', 'popularity': 0.2737, 'order': 0}, {'id': 26716, 'name': 'Heather Burns', 'character': 'Scarlet', 'popularity': 1.3295, 'order': 1}, {'id': 59733, 'name': 'Jon Budinoff', 'character': 'Segundo Dejesus', 'popularity': 0.4495, 'order': 2}, {'id': 3137, 'name': 'Paul Calderon', 'character': 'Carlos DeJesus', 'popularity': 1.7038, 'order': 3}, {'id': 37947, 'name': 'Lawrence Gilliard Jr.', 'character': 'Spike', 'popularity': 1.4118, 'order': 4}, {'id': 19183, 'name': 'Cliff Gorman', 'character': 'Yakov', 'popularity': 0.8804, 'order': 5}, {'id': 38582, 'name': 'David Krumholtz', 'character': 'Joe Peltz', 'popularity': 2.4221, 'order': 6}, {'id': 11479, 'name': 'Chuck Low', 'character': 'Bruno', 'popularity': 0.7206, 'order': 7}, {'id': 59734, 'name': 'Maryfrances Careccia', 'character': 'Rose', 'popularity': 0.2323, 'order': 8}, {'id': 59737, 'name': 'Chris Hutchison', 'character': 'Joel', 'popularity': 0.0214, 'order': 9}, {'id': 59736, 'name': 'Julianna DeDonno', 'character': 'Constance, Toddler', 'popularity': 0.0, 'order': 10}, {'id': 59735, 'name': 'Annie Crean', 'character': 'Constance, Six Months', 'popularity': 0.0, 'order': 11}, {'id': 59280, 'name': 'Victor Pagan', 'character': 'Attila', 'popularity': 0.5028, 'order': 12}, {'id': 59739, 'name': 'Otto Sanchez', 'character': 'Negrito', 'popularity': 0.6236, 'order': 13}, {'id': 59743, 'name': 'Jamie Tirelli', 'character': 'Beneficio', 'popularity': 0.8694, 'order': 14}, {'id': 59741, 'name': 'Ginger Taylor', 'character': 'Constance, Newborn', 'popularity': 0.0311, 'order': 15}, {'id': 59742, 'name': 'Angel Santiago', 'character': 'Friend of Segundo', 'popularity': 0.0143, 'order': 16}, {'id': 59744, 'name': 'Millie Tirelli', 'character': 'Beneficia', 'popularity': 0.1326, 'order': 17}, {'id': 26473, 'name': 'Fisher Stevens', 'character': 'Stuffed Shirt', 'popularity': 3.2704, 'order': 18}, {'id': 6212, 'name': 'Zak Orth', 'character': 'Butch', 'popularity': 1.2021, 'order': 19}]"
343888,,"""Sumo East and West"" is a feature documentary about the cultural changes facing Japan as more and more foreigners enter the ancient Japanese sport of sumo wrestling.",[],[]
23329,,A crude ladies' man tries to help his friend get lucky before his 21st birthday in this raunchy cartoon feature based on the flash-animation webisodes.,['en'],"[{'id': 1039411, 'name': 'Julian Max Metter', 'character': 'Jake (voice)', 'popularity': 0.0071, 'order': 0}, {'id': 63783, 'name': 'Christie Will Wolf', 'character': 'Hot Girl on Airplane (voice)', 'popularity': 0.5312, 'order': 1}, {'id': 1778299, 'name': 'Summer E. Sinclair', 'character': 'Alexis (voice)', 'popularity': 0.1244, 'order': 2}, {'id': 5924164, 'name': 'Jay Lerner', 'character': 'Siton Manaba (voice)', 'popularity': 0.0143, 'order': 3}, {'id': 5924166, 'name': 'Billy Thames', 'character': 'Dilsac Unchin (voice)', 'popularity': 0.0168, 'order': 4}, {'id': 5924171, 'name': 'Marshall Abbott', 'character': 'General Gargle-Deez (voice)', 'popularity': 0.0, 'order': 5}, {'id': 5924172, 'name': 'Jeffrey Baldinger', 'character': 'Calvin (voice)', 'popularity': 0.0071, 'order': 6}, {'id': 5924176, 'name': 'Jhon Doria', 'character': 'Bouncer (voice)', 'popularity': 0.0, 'order': 7}, {'id': 5924183, 'name': 'Cecy Rangel', 'character': 'Maria (voice)', 'popularity': 0.0, 'order': 8}, {'id': 5924186, 'name': 'Jake Smith', 'character': 'Fumunda Manutsac (voice)', 'popularity': 0.0, 'order': 9}]"
58004,,"Performing some of Strauss's most popular waltzes, André Rieu's stunning orchestra travel to a huge array of European locations in this PBS produced extravaganza.",[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
238973,,"The premiere of the world tour ""La vie est belle"" was one of the finest outdoor theaters in the world, the Waldbühne in Berlin.  Backed by a choir, an additional percussion ensemble, 300 bagpipe players, a brilliant light and laser show and fireworks.  Andre gave one of his most spectacular concerts ever.","['en', 'de']","[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
281680,Romantic Paradise,"While on a short holiday in Italy with family and friends, I found myself visiting a small town in Tuscany called Cortona, and I fell in love with it immediately. What an atmosphere! My fans would love this place! And when I wandered into the centre of Cortona I just couldn't believe my luck: right in the middle of the town was the perfect location for my new special.",['de'],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
365773,,"This Gala concert, recorded in December 2002 at Hamburg's Colour Line Arena, shows an energetic Andre, in party mood, complete with streamers and balloons befitting a New Year's celebration. All the old favourite tunes but minus the Platin Tenors and female soloists (although interesting to catch a glimpse of Susan Erens in the choir). Guest appearances by Otto Waalkes (who also appeared in The Flying Dutchman dvd) as 'the world's best conductor', and Joja Wendt playing Flight of the Bumblebee. Great to watch the JSO girls performing Clog Dance and the guys having a party on stage in their absence! All we've come to expect from an André Rieu concert - nobody can throw a party like he can on stage - and much as I like the soloists he has with him now, it's also lovely to see just Andre and the JSO on their own, as it was in the earlier days, especially the enthusiasm and jumping during the Chianti Song! This dvd will certainly lift the spirits!",[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
696125,,,,
365767,,"A portion of ""Love Around The World"" takes place on a beautiful cruise ship called the MS Deutchland; the other portion is filmed at various locations.  There are 13 songs on the DVD, plus 3 bonus selections; there is also a section of special features with a discography section. The special features section is very interesting and very enjoyable.",[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self - Maestro e Violinista', 'popularity': 0.7287, 'order': 0}]"
365765,,"The title says it all: 'Dreaming'. The DVD is a collection of the world's most romantic melodies, music to waft you delightfully away to dreamland!",[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
365611,,,,
828771,,"An inspirational conversation between David Bowie and director Thomas Vinterberg. Topics of discussion: Bowie’s new album ‘Heathen’, Vinterberg’s Dogma-style filmmaking, numbness of life, living in America and the mind of a fool.",['en'],"[{'id': 4453, 'name': 'Thomas Vinterberg', 'character': 'Self', 'popularity': 0.7722, 'order': 0}, {'id': 7487, 'name': 'David Bowie', 'character': 'Self', 'popularity': 1.6091, 'order': 1}]"
48553,,"Andre Rieu performs a diverse array of tunes originally performed by Strauss, Glenn Miller and The Andrews Sisters, as well as standards such as ""Stars and Stripes Forever"" and ""Auld Lang Syne."" Filmed on New Years Eve in London, this is a moving document of a stunning performance.Track List:",['en'],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self - Maestro e Violinista', 'popularity': 0.7287, 'order': 0}]"
670675,,A look behind the scenes at Walt Disney’s Swiss Family Robinson (1960),['xx'],"[{'id': 83128, 'name': 'James MacArthur', 'character': 'Narrator', 'popularity': 1.2396, 'order': 0}, {'id': 24815, 'name': 'Dorothy McGuire', 'character': 'Self (archive)', 'popularity': 1.4183, 'order': 1}, {'id': 11859, 'name': 'John Mills', 'character': 'Self (archive)', 'popularity': 1.4455, 'order': 2}, {'id': 83129, 'name': 'Janet Munro', 'character': 'Self (archive)', 'popularity': 0.3764, 'order': 3}, {'id': 12249, 'name': 'Sessue Hayakawa', 'character': 'Self (archive)', 'popularity': 0.8143, 'order': 4}, {'id': 83131, 'name': 'Kevin Corcoran', 'character': 'Self (archive)', 'popularity': 0.6868, 'order': 5}, {'id': 83130, 'name': 'Tommy Kirk', 'character': 'Self (archive)', 'popularity': 0.8587, 'order': 6}, {'id': 14300, 'name': 'Cecil Parker', 'character': 'Self (archive)', 'popularity': 1.1582, 'order': 7}, {'id': 35318, 'name': 'Ken Annakin', 'character': 'Himself', 'popularity': 0.5737, 'order': 8}]"
365609,,,[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self - Host, Conductor and Violinist', 'popularity': 0.7287, 'order': 0}]"
885436,Evil came to the Southwest until three blazing guns stood in the way.,"In the 1880's a ruthess gang of outlaws terroized the Southwest.  These renegades were led by the notorious Bloody Jack Ryker and his top gun, Johnny Vermillion.  Three men stood in their way.  Stormy Lane and his two sidekicks, Cimarron Simmons and Texas Clapsaddle with the help of young Billy Wood pursue this band of cutthroats through the badlands of Texas.",[],"[{'id': 1542272, 'name': 'Rick Simpson', 'character': 'Stormy Lane', 'popularity': 0.0834, 'order': 0}, {'id': 1542274, 'name': 'Larry W. Simpson', 'character': 'Texas Clapsaddle', 'popularity': 0.085, 'order': 1}]"
213858,Sometimes a girl needs more than diamonds,Alessa Woo (Lee) is an ambitious art dealer who meets her match in gifted painter Ben Crowchild (Beach) in this romantic comedy.,['en'],"[{'id': 19766, 'name': 'Sook-Yin Lee', 'character': 'Alessa Woo', 'popularity': 0.4731, 'order': 0}, {'id': 33527, 'name': 'Adam Beach', 'character': 'Ben Crowchild', 'popularity': 1.5451, 'order': 1}, {'id': 20173, 'name': 'Don McKellar', 'character': 'Nathan', 'popularity': 1.375, 'order': 2}, {'id': 5356385, 'name': 'Edwin', 'character': 'Brad Unger', 'popularity': 0.0071, 'order': 3}, {'id': 180943, 'name': 'John Gilbert', 'character': 'Arthur Aucoin', 'popularity': 0.2183, 'order': 4}, {'id': 262720, 'name': 'Joel S. Keller', 'character': 'Patrick Aucoin', 'popularity': 0.6814, 'order': 5}, {'id': 1184067, 'name': 'Kelly Harms', 'character': 'Stef', 'popularity': 0.177, 'order': 6}, {'id': 19958, 'name': 'Alberta Watson', 'character': 'Caterin', 'popularity': 1.3396, 'order': 7}, {'id': 1232958, 'name': 'Siu Ta', 'character': 'Esther Woo', 'popularity': 0.1657, 'order': 8}]"
762986,,A parody of Mel Brooks' classic comedy Young Frankenstein (1974).,[],"[{'id': 2185683, 'name': 'Isabella Janacek', 'character': 'She Creature (as Isabella Camille)', 'popularity': 0.0, 'order': 0}, {'id': 576015, 'name': 'Ava Vincent', 'character': 'Inga', 'popularity': 0.0, 'order': 1}, {'id': 45011, 'name': 'Shanna McCullough', 'character': 'Frau Schtuper', 'popularity': 0.0, 'order': 2}, {'id': 592855, 'name': 'Kylie Ireland', 'character': 'Marie', 'popularity': 0.0, 'order': 3}, {'id': 937374, 'name': 'Felicia Fox', 'character': 'Petra', 'popularity': 0.0, 'order': 4}, {'id': 42545, 'name': 'Ron Jeremy', 'character': 'Dr. Victor Wankenstein', 'popularity': 0.0, 'order': 5}, {'id': 41996, 'name': 'Evan Stone', 'character': 'Monster Mel', 'popularity': 0.0, 'order': 6}, {'id': 41994, 'name': 'Randy Spears', 'character': 'Wankenstein', 'popularity': 0.0, 'order': 7}, {'id': 995488, 'name': 'Anthony Crane', 'character': 'Egon', 'popularity': 0.0, 'order': 8}, {'id': 998488, 'name': 'Jason McCain', 'character': 'Scheister', 'popularity': 0.0, 'order': 9}, {'id': 997545, 'name': 'George Kaplan', 'character': 'Penis Salesman', 'popularity': 0.0, 'order': 10}, {'id': 553996, 'name': 'Jim Enright', 'character': '', 'popularity': 0.0, 'order': 11}]"
684367,,A featurette that shows how the filmmakers tried to accurately re-create the look of that time in history.,[],"[{'id': 12832, 'name': 'Robert Rodat', 'character': 'Himself', 'popularity': 0.9408, 'order': 0}, {'id': 6048, 'name': 'Mark Gordon', 'character': 'Himself', 'popularity': 0.8798, 'order': 1}, {'id': 8676, 'name': 'Dean Devlin', 'character': 'Himself', 'popularity': 1.1273, 'order': 2}, {'id': 2400171, 'name': 'Rex Ellis', 'character': 'Himself, historian, Smithsonian Institution', 'popularity': 0.0143, 'order': 3}, {'id': 8527, 'name': 'Deborah L. Scott', 'character': 'Herself (as Deborah Scott)', 'popularity': 0.5235, 'order': 4}]"
284035,,"In a squalid German hospital, an overworked doctor tends to the difficult childbirth of Karla. We learn that Karla has lost three previous babies, and her husband is pessimistic about the survival of this one. But both Karla and the doctor believe this one will survive unfortunately, it turns out.","['en', 'de']",[]
82988,,,[],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self - Host, Conductor and Violinist', 'popularity': 0.7287, 'order': 0}]"
935521,,"In a world of snitches, con games, and back-room bargains, this eye-popping tapestry of bone-stiffening sex, heart-stopping suspense, and jaw-dropping melodrama has no precedent, no peer, no equal. The Underboss is a magnificent, multi-generational epic that centers around ""Mighty Joe,"" a beautiful professional fighter in the mob's pocket who, after beating up a couple of reporters, gets thrown in the slammer. Mighty Joe's incarceration ignites a labyrinthine series of events that not only exposes the dark underpinnings of the mob's way of life but also threatens the very existence of his mentor, the powerful Underboss, played with razor-sharp perfection by Barresi himself. It's a cinematic mosaic of mystery, mayhem, mesmerizing style, and unparalleled vision that really delivers a knock-out punch! The Underboss shocks and surprises right up to the last unforgettable frame. After all, in Mob-land, the only thing sweeter than sex is revenge!",['en'],"[{'id': 3299374, 'name': 'Winston Love', 'character': 'Angel LeMont', 'popularity': 0.0, 'order': 0}, {'id': 1368355, 'name': 'Tommy Cruise', 'character': 'Jailer', 'popularity': 0.0, 'order': 1}, {'id': 148277, 'name': 'Dean Spencer', 'character': 'Inmate', 'popularity': 0.0, 'order': 2}, {'id': 143830, 'name': 'Troy Maxwell', 'character': ""Malone's Boyfriend"", 'popularity': 0.0, 'order': 3}, {'id': 147876, 'name': 'Paul Morgan', 'character': 'Jimmy Malone', 'popularity': 0.0, 'order': 4}, {'id': 2172460, 'name': 'Dino DiMarco', 'character': 'Shark', 'popularity': 0.0, 'order': 5}, {'id': 2054731, 'name': 'Leo Masters', 'character': 'Mickey Leapold', 'popularity': 0.0, 'order': 6}, {'id': 571670, 'name': 'Zach Richards', 'character': 'Bodyguard #1', 'popularity': 0.0, 'order': 7}, {'id': 2116786, 'name': 'Dino Phillips', 'character': 'Bodyguard #2', 'popularity': 0.0, 'order': 8}, {'id': 2470224, 'name': 'Jason Nikas', 'character': 'Sonny Champa', 'popularity': 0.0, 'order': 9}, {'id': 3415062, 'name': 'Alberto Valentino', 'character': 'Mighty Joe', 'popularity': 0.0, 'order': 10}, {'id': 3415063, 'name': 'Wayne Cross', 'character': 'Reporter #1', 'popularity': 0.0, 'order': 11}, {'id': 1274860, 'name': 'Damien Michaels', 'character': 'Reporter #2', 'popularity': 0.0, 'order': 12}, {'id': 2762819, 'name': 'Troy Steele', 'character': ""Russo's Driver"", 'popularity': 0.0, 'order': 13}, {'id': 3415064, 'name': 'Carmine Rosetti', 'character': 'Fighter', 'popularity': 0.0, 'order': 14}, {'id': 3415065, 'name': 'Vincent Barbonni', 'character': 'Referee', 'popularity': 0.0, 'order': 15}, {'id': 3415067, 'name': 'Joseph Mastrionni', 'character': 'Corner Man #1', 'popularity': 0.0, 'order': 16}, {'id': 2066830, 'name': 'Hunk Hollywood', 'character': 'Corner Man #2', 'popularity': 0.0, 'order': 17}, {'id': 999613, 'name': 'Andrew Addams', 'character': 'Cop', 'popularity': 0.0, 'order': 18}, {'id': 3415068, 'name': 'Corey Cox', 'character': 'Jail Guard (credited as Cory Cox)', 'popularity': 0.0, 'order': 19}, {'id': 3415070, 'name': 'Dr. Mardonov', 'character': 'Leon Swartz (credited as Docor Mardonov)', 'popularity': 0.0, 'order': 20}, {'id': 3415071, 'name': 'Sebastian', 'character': ""Sloan's Boyfriend"", 'popularity': 0.0, 'order': 21}, {'id': 3034856, 'name': 'Bobby Blake', 'character': 'Billy Sloan', 'popularity': 0.0, 'order': 22}, {'id': 3415075, 'name': 'Crystal Heaven', 'character': 'The Blonde', 'popularity': 0.0, 'order': 23}, {'id': 93735, 'name': 'Jamie Gillis', 'character': 'Don Antonio Geonelli', 'popularity': 0.0, 'order': 24}, {'id': 42545, 'name': 'Ron Jeremy', 'character': 'Don Fabrizio Constentino', 'popularity': 0.0, 'order': 25}, {'id': 1008580, 'name': 'Paul Barresi', 'character': 'Tony Russo', 'popularity': 0.0, 'order': 26}]"
1111596,,"In the village of the Easter bunnies intense activity took place. Only 2 days to Easter and still so much work to do. But all of a sudden something disastrous happens. On Saturday before Easter, when the Easter bunnies looked after their eggs, they were scared to death. All eggs have been stolen. The bunnies were broken hearted: “If we don’t find the eggs no child will find an Easter egg this year”, Dad moaned. “And even worse: The children will not believe Easter bunnies are really existing”, Mom mentioned. “This must not happen, in no case”, grandpa says. But after a while Anna has an idea...",['de'],"[{'id': 2343091, 'name': 'Armin Drogat', 'character': '(voice)', 'popularity': 0.0429, 'order': 0}, {'id': 2934812, 'name': 'Georg Feils', 'character': '(voice)', 'popularity': 0.0701, 'order': 1}, {'id': 3144276, 'name': 'Raija Siikavirta', 'character': '(voice)', 'popularity': 0.0, 'order': 2}, {'id': 1378666, 'name': 'Simone Greiss', 'character': '(voice)', 'popularity': 0.0911, 'order': 3}, {'id': 4004326, 'name': 'Melanie Langer', 'character': '(voice)', 'popularity': 0.0, 'order': 4}, {'id': 2837406, 'name': 'Stefanie Fleischer', 'character': '(voice)', 'popularity': 0.0071, 'order': 5}, {'id': 2837405, 'name': 'Wolfgang Drexler', 'character': '(voice)', 'popularity': 0.0, 'order': 6}]"
