username,film_slug,film_id,rating
fcbarcelona,harry-potter-and-the-philosophers-stone,,5.0
fcbarcelona,monsters-inc,,4.0
fcbarcelona,training-day,,4.0
fcbarcelona,lovely-amazing,,1.5
fcbarcelona,rush-hour-2,,4.5
fcbarcelona,the-princess-diaries,,3.5
fcbarcelona,the-fast-and-the-furious-2001,,4.0
fcbarcelona,y-tu-mama-tambien,,4.0
fcbarcelona,pearl-harbor,,3.5
fcbarcelona,mulholland-drive,,1.5
fcbarcelona,the-piano-teacher,,2.5
fcbarcelona,the-mummy-returns,,4.0
fcbarcelona,blow,,3.5
fcbarcelona,sweet-november,,0.5
fcbarcelona,the-emperors-new-groove,,3.5
fcbarcelona,cast-away,,4.0
fcbarcelona,finding-forrester,,3.5
fcbarcelona,how-the-grinch-stole-christmas-2000,,3.5
fcbarcelona,malena,,3.0
fcbarcelona,remember-the-titans,,4.0
fcbarcelona,what-lies-beneath,,3.0
fcbarcelona,x-men,,3.0
fcbarcelona,in-the-mood-for-love,,4.0
fcbarcelona,amores-perros,,2.5
fcbarcelona,dinosaur,,3.0
fcbarcelona,gladiator-2000,,3.0
fcbarcelona,final-destination,,3.5
fcbarcelona,scream-3,,2.5
fcbarcelona,the-beach,,3.0
fcbarcelona,love-basketball,,3.5
fcbarcelona,american-psycho,,4.0
fcbarcelona,the-cider-house-rules,,3.5
fcbarcelona,the-talented-mr-ripley,,4.0
fcbarcelona,toy-story-2,,4.5
fcbarcelona,american-beauty,,3.0
fcbarcelona,the-sixth-sense,,4.0
fcbarcelona,the-iron-giant,,4.0
fcbarcelona,the-wood,,3.5
fcbarcelona,eyes-wide-shut,,4.0
fcbarcelona,tarzan,,4.5
fcbarcelona,star-wars-episode-i-the-phantom-menace,,3.0
fcbarcelona,the-mummy-1999,,4.5
fcbarcelona,the-matrix,,5.0
fcbarcelona,cruel-intentions,,3.0
fcbarcelona,october-sky,,3.5
fcbarcelona,the-blair-witch-project,,2.5
fcbarcelona,the-prince-of-egypt,,5.0
fcbarcelona,shakespeare-in-love,,3.5
fcbarcelona,jack-frost,,3.0
fcbarcelona,a-bugs-life,,4.0
fcbarcelona,meet-joe-black,,4.0
fcbarcelona,practical-magic,,2.5
fcbarcelona,rush-hour,,4.5
fcbarcelona,a-simple-plan,,3.5
fcbarcelona,run-lola-run,,4.5
fcbarcelona,the-parent-trap-1998,,4.0
fcbarcelona,the-mask-of-zorro,,3.5
fcbarcelona,doctor-dolittle-1998,,3.0
fcbarcelona,mulan,,4.5
fcbarcelona,the-truman-show,,4.0
fcbarcelona,he-got-game,,3.5
fcbarcelona,following,,3.5
fcbarcelona,wild-things,,3.0
fcbarcelona,kite,,1.5
fcbarcelona,the-big-lebowski,,2.5
fcbarcelona,life-is-beautiful,,5.0
fcbarcelona,home-alone-3,,3.0
fcbarcelona,scream-2,,4.0
fcbarcelona,jackie-brown,,3.0
fcbarcelona,good-will-hunting,,5.0
fcbarcelona,titanic-1997,,5.0
fcbarcelona,i-know-what-you-did-last-summer,,3.5
fcbarcelona,the-edge,,3.0
fcbarcelona,the-game,,3.5
fcbarcelona,perfect-blue,,3.5
fcbarcelona,air-force-one,,3.5
fcbarcelona,gattaca,,4.0
fcbarcelona,men-in-black,,3.5
fcbarcelona,hercules-1997,,4.5
fcbarcelona,batman-robin,,2.0
fcbarcelona,the-odyssey,,4.0
fcbarcelona,funny-games,,2.5
fcbarcelona,la-confidential,,2.5
fcbarcelona,liar-liar,,3.0
fcbarcelona,donnie-brasco,,3.5
fcbarcelona,scream,,5.0
fcbarcelona,101-dalmatians,,3.5
fcbarcelona,romeo-juliet-1996,,4.0
fcbarcelona,sleepers,,3.5
fcbarcelona,a-summers-tale,,3.5
fcbarcelona,the-craft,,2.5
fcbarcelona,fargo,,3.5
fcbarcelona,from-dusk-till-dawn,,3.0
fcbarcelona,jumanji,,3.5
fcbarcelona,toy-story,,4.5
fcbarcelona,casino,,4.0
fcbarcelona,leaving-las-vegas,,1.0
fcbarcelona,mortal-kombat,,3.0
fcbarcelona,pocahontas,,3.5
fcbarcelona,batman-forever,,1.5
fcbarcelona,la-haine,,5.0
fcbarcelona,casper,,3.5
fcbarcelona,braveheart,,3.0
fcbarcelona,friday,,4.0
fcbarcelona,bad-boys-1995,,3.5
fcbarcelona,the-usual-suspects,,3.5
fcbarcelona,rumble-in-the-bronx,,3.5
fcbarcelona,before-sunrise,,4.5
fcbarcelona,dumb-and-dumber,,3.0
fcbarcelona,interview-with-the-vampire,,3.5
fcbarcelona,leon-the-professional,,4.0
fcbarcelona,the-shawshank-redemption,,5.0
fcbarcelona,the-mask-1994,,3.0
fcbarcelona,it-could-happen-to-you,,2.0
fcbarcelona,babys-day-out,,3.0
fcbarcelona,forrest-gump,,5.0
fcbarcelona,the-lion-king,,5.0
fcbarcelona,pulp-fiction,,5.0
fcbarcelona,shallow-grave,,4.0
fcbarcelona,the-crow,,3.0
fcbarcelona,reality-bites,,3.0
fcbarcelona,schindlers-list,,5.0
fcbarcelona,the-nightmare-before-christmas,,4.0
fcbarcelona,whats-eating-gilbert-grape,,4.0
fcbarcelona,a-bronx-tale,,3.5
fcbarcelona,the-fugitive-1993,,3.0
fcbarcelona,free-willy,,3.5
fcbarcelona,jurassic-park,,3.5
fcbarcelona,dazed-and-confused,,3.5
fcbarcelona,menace-ii-society,,3.5
fcbarcelona,indecent-proposal,,1.5
fcbarcelona,the-sandlot,,4.5
fcbarcelona,groundhog-day,,3.5
fcbarcelona,alive,,2.0
fcbarcelona,scent-of-a-woman,,4.5
fcbarcelona,the-bodyguard-1992,,3.0
fcbarcelona,home-alone-2-lost-in-new-york,,4.5
fcbarcelona,bram-stokers-dracula,,4.0
fcbarcelona,aladdin,,4.5
fcbarcelona,batman-returns,,3.5
fcbarcelona,basic-instinct,,3.5
fcbarcelona,my-cousin-vinny,,4.0
fcbarcelona,reservoir-dogs,,3.0
fcbarcelona,cape-fear-1991,,3.5
fcbarcelona,raise-the-red-lantern,,4.0
fcbarcelona,terminator-2-judgment-day,,5.0
fcbarcelona,boyz-n-the-hood,,3.5
fcbarcelona,hook,,3.5
fcbarcelona,the-silence-of-the-lambs,,5.0
fcbarcelona,the-godfather-part-iii,,3.5
fcbarcelona,edward-scissorhands,,5.0
fcbarcelona,home-alone,,5.0
fcbarcelona,goodfellas,,5.0
fcbarcelona,ghost,,3.0
fcbarcelona,back-to-the-future-part-iii,,4.0
fcbarcelona,pretty-woman,,3.5
fcbarcelona,back-to-the-future-part-ii,,4.5
fcbarcelona,when-harry-met-sally,,4.5
fcbarcelona,batman-1989,,3.5
fcbarcelona,dead-poets-society,,3.5
fcbarcelona,indiana-jones-and-the-last-crusade,,3.5
fcbarcelona,midnight-run,,3.0
fcbarcelona,coming-to-america,,4.0
fcbarcelona,beetlejuice,,3.5
fcbarcelona,the-princess-bride,,3.5
fcbarcelona,the-pick-up-artist,,2.0
fcbarcelona,predator,,4.0
fcbarcelona,the-secret-of-my-success,,1.5
fcbarcelona,stand-by-me,,4.5
fcbarcelona,ferris-buellers-day-off,,3.5
fcbarcelona,top-gun,,3.0
fcbarcelona,after-hours,,3.5
fcbarcelona,fright-night,,3.0
fcbarcelona,weird-science,,1.5
fcbarcelona,back-to-the-future,,5.0
fcbarcelona,the-breakfast-club,,4.0
fcbarcelona,a-nightmare-on-elm-street,,3.5
fcbarcelona,the-terminator,,4.5
fcbarcelona,body-double,,3.5
fcbarcelona,the-karate-kid,,4.0
fcbarcelona,gremlins,,4.0
fcbarcelona,indiana-jones-and-the-temple-of-doom,,3.0
fcbarcelona,sixteen-candles,,1.0
fcbarcelona,scarface-1983,,4.5
fcbarcelona,a-christmas-story-1983,,3.5
fcbarcelona,psycho-ii,,3.0
fcbarcelona,return-of-the-jedi,,5.0
fcbarcelona,the-outsiders,,2.5
fcbarcelona,the-thing,,4.0
fcbarcelona,et-the-extra-terrestrial,,4.5
fcbarcelona,raiders-of-the-lost-ark,,4.0
fcbarcelona,possession,,3.5
fcbarcelona,raging-bull,,4.0
fcbarcelona,the-shining,,4.0
fcbarcelona,the-empire-strikes-back,,4.5
fcbarcelona,alien,,5.0
fcbarcelona,halloween-1978,,3.5
fcbarcelona,the-goodbye-girl,,3.5
fcbarcelona,star-wars,,4.5
fcbarcelona,suspiria,,3.0
fcbarcelona,carrie-1976,,4.5
fcbarcelona,the-omen,,4.0
fcbarcelona,taxi-driver,,5.0
fcbarcelona,one-flew-over-the-cuckoos-nest,,4.0
fcbarcelona,dog-day-afternoon,,3.5
fcbarcelona,jaws,,4.0
fcbarcelona,the-godfather-part-ii,,5.0
fcbarcelona,chinatown,,2.5
fcbarcelona,the-godfather,,5.0
fcbarcelona,the-swimming-pool,,3.0
fcbarcelona,rosemarys-baby,,4.5
fcbarcelona,the-graduate,,4.5
fcbarcelona,wait-until-dark,,3.5
fcbarcelona,le-samourai,,2.5
fcbarcelona,persona,,4.5
fcbarcelona,thunderball,,2.0
fcbarcelona,goldfinger,,2.5
fcbarcelona,from-russia-with-love,,2.5
fcbarcelona,to-kill-a-mockingbird,,3.5
fcbarcelona,dr-no,,4.0
fcbarcelona,lolita,,3.0
fcbarcelona,psycho,,5.0
fcbarcelona,the-apartment,,3.5
fcbarcelona,some-like-it-hot,,5.0
fcbarcelona,vertigo,,4.0
fcbarcelona,12-angry-men,,5.0
fcbarcelona,the-man-who-knew-too-much-1956,,2.5
fcbarcelona,lady-and-the-tramp,,3.5
fcbarcelona,rear-window,,4.5
fcbarcelona,strangers-on-a-train,,4.0
fcbarcelona,citizen-kane,,4.0
fcbarcelona,city-lights,,4.5
